plan_type,contract_type,autopay,is_promo_user,add_on_count,tenure_months,monthly_usage_gb,avg_latency_ms,support_tickets_30d,discount_pct,payment_failures_90d,downtime_hours_30d,churned
Basic,Monthly,Yes,Yes,0,7,162.44,181.1,1,11.7,0,0.16,1
Standard,Monthly,No,No,4,13,149.63,121.4,1,15.3,1,1.85,1
Basic,Annual,Yes,No,2,25,166.62,96.4,0,28.2,0,0.7,0
Standard,Monthly,No,No,0,28,88.19,79.2,0,24.2,0,0.24,0
Basic,Monthly,No,No,0,31,188.67,99.8,1,7.8,0,1.54,0
Basic,Monthly,Yes,Yes,0,9,146.31,166.7,0,22.0,1,0.9,0
Basic,Monthly,Yes,No,2,28,93.74,94.7,0,15.0,0,3.06,0
Standard,Monthly,No,No,1,53,44.06,88.3,0,15.6,1,0.66,0
Basic,Monthly,Yes,No,1,7,150.81,142.6,1,8.8,0,0.65,0
Basic,Monthly,No,Yes,0,25,189.09,117.5,0,23.2,0,2.82,0
Basic,Monthly,No,No,1,12,84.9,74.1,0,6.7,0,1.06,1
Pro,Monthly,No,No,1,30,67.19,150.1,2,28.3,0,0.35,0
Basic,Monthly,Yes,No,0,26,138.5,124.9,2,21.6,0,1.63,0
Pro,Annual,No,Yes,1,5,83.43,114.0,0,29.5,0,3.26,1
Standard,Monthly,Yes,No,1,5,125.22,116.6,0,30.3,0,3.0,0
Pro,Monthly,No,No,0,6,131.58,55.7,1,6.8,0,2.16,0
Standard,Monthly,Yes,Yes,1,22,248.04,134.8,0,15.4,0,0.17,0
Basic,Monthly,Yes,No,0,24,82.71,122.9,1,13.1,0,5.93,1
Basic,Annual,Yes,No,0,13,95.24,143.6,0,7.0,0,1.38,0
Basic,Monthly,No,No,0,31,218.4,152.1,0,6.7,0,5.68,1
Basic,Monthly,Yes,Yes,0,12,41.36,226.4,1,0.4,2,3.76,1
Standard,Monthly,Yes,No,1,6,164.73,71.2,1,30.3,1,6.06,0
Standard,Monthly,No,No,0,26,150.97,153.4,0,16.3,0,0.73,1
Basic,Monthly,Yes,No,0,30,106.39,129.4,1,15.2,0,0.37,0
Standard,Monthly,No,No,1,11,133.8,148.2,1,15.6,0,1.78,1
Standard,Monthly,Yes,No,0,11,189.19,146.4,0,6.6,0,1.58,1
Standard,Monthly,No,No,1,11,23.6,182.4,0,16.3,1,2.81,1
Standard,Annual,Yes,No,1,39,157.66,136.4,3,19.4,0,0.23,0
Basic,Monthly,Yes,No,0,31,170.56,138.6,0,28.7,0,2.84,0
Basic,Annual,Yes,Yes,1,3,130.14,104.9,1,35.3,0,0.31,0
Pro,Monthly,No,Yes,1,12,99.73,188.6,0,11.2,0,0.35,0
Standard,Monthly,Yes,No,3,4,100.5,146.4,0,14.2,1,2.68,1
Pro,Monthly,Yes,No,1,14,182.45,172.0,0,16.7,0,1.87,0
Basic,Monthly,Yes,Yes,0,28,146.34,98.7,1,22.8,0,0.59,0
Basic,Annual,Yes,Yes,3,9,89.48,118.6,1,15.6,1,0.19,0
Pro,Monthly,Yes,Yes,0,11,154.58,156.8,2,19.6,0,0.5,0
Standard,Annual,Yes,Yes,0,32,55.63,131.1,1,16.8,0,1.06,0
Basic,Monthly,Yes,No,2,28,171.89,110.2,1,24.9,0,3.04,0
Basic,Monthly,No,Yes,2,17,117.96,123.9,0,6.6,0,3.46,1
Standard,Monthly,Yes,Yes,2,26,159.14,165.6,1,23.5,0,3.15,0
Standard,Monthly,No,Yes,0,12,172.57,112.6,1,17.7,0,0.15,0
Standard,Monthly,Yes,No,0,15,203.04,130.0,1,24.2,0,0.36,0
Standard,Monthly,No,Yes,1,12,126.28,96.2,0,30.6,0,0.92,0
Basic,Annual,Yes,No,0,21,91.07,201.2,2,6.6,0,2.19,1
Standard,Annual,No,No,0,7,104.05,161.8,2,19.3,1,1.04,1
Pro,Monthly,No,No,0,21,71.97,153.6,1,18.3,0,1.04,0
Standard,Monthly,No,Yes,1,27,224.12,111.0,0,16.4,0,0.4,0
Basic,Monthly,Yes,Yes,2,22,146.05,122.1,1,30.9,0,7.44,1
Pro,Monthly,Yes,Yes,1,45,157.13,97.8,1,6.9,0,1.05,0
Standard,Annual,Yes,No,1,26,183.8,122.7,0,30.7,0,1.6,0
Basic,Monthly,Yes,No,1,15,164.75,122.4,0,15.8,0,1.69,0
Basic,Monthly,Yes,Yes,2,12,165.17,148.3,0,36.0,0,2.28,0
Standard,Annual,No,No,0,14,131.16,126.4,1,28.9,0,1.09,0
Standard,Monthly,Yes,No,2,11,126.3,147.9,2,23.4,0,2.81,1
Pro,Monthly,Yes,Yes,1,19,204.56,110.9,0,17.1,1,1.73,0
Basic,Annual,Yes,No,1,28,186.37,114.0,0,13.3,1,1.83,0
Pro,Annual,No,Yes,1,32,98.83,140.5,1,8.4,1,0.7,0
Standard,Monthly,No,No,0,10,118.56,180.6,1,28.8,0,0.38,0
Standard,Monthly,Yes,No,0,22,142.9,178.3,0,25.7,0,2.39,0
Standard,Annual,Yes,No,1,13,21.68,152.8,2,24.7,0,0.56,1
Standard,Monthly,Yes,Yes,0,17,65.82,146.4,0,9.7,0,0.92,1
Standard,Monthly,No,No,1,14,92.07,126.6,2,22.3,0,3.1,1
Standard,Monthly,No,Yes,1,31,174.85,107.0,0,9.2,0,1.16,0
Standard,Monthly,No,No,1,22,196.85,123.5,0,9.1,0,0.61,0
Basic,Annual,No,No,2,27,111.76,141.9,0,7.3,0,0.37,0
Standard,Annual,No,Yes,2,10,1.0,163.0,3,7.8,0,0.53,1
Basic,Monthly,Yes,Yes,2,14,200.44,102.9,1,11.2,1,0.95,0
Standard,Monthly,No,No,0,8,157.3,203.2,0,28.8,0,2.03,1
Standard,Annual,No,No,1,9,39.05,127.0,1,12.5,0,0.53,1
Pro,Annual,Yes,Yes,1,15,165.27,226.3,2,19.5,1,0.96,0
Standard,Monthly,No,Yes,2,16,170.99,136.6,1,24.0,1,0.95,0
Standard,Annual,Yes,No,3,9,161.79,213.2,0,4.4,0,4.59,1
Basic,Monthly,Yes,No,1,29,36.19,123.1,0,13.0,0,0.66,1
Standard,Annual,No,Yes,0,20,199.62,126.1,0,7.6,2,3.3,1
Standard,Monthly,Yes,No,1,54,110.98,109.6,0,25.5,0,0.61,0
Standard,Monthly,Yes,Yes,1,26,81.74,55.8,0,9.0,0,0.56,0
Basic,Annual,No,No,2,6,200.28,98.8,0,33.2,0,1.86,0
Pro,Annual,No,No,0,38,188.19,157.3,1,33.2,0,0.39,0
Pro,Monthly,Yes,No,0,3,170.38,206.6,0,22.4,0,2.7,1
Basic,Monthly,No,No,0,21,96.45,90.0,0,3.5,0,1.48,0
Standard,Monthly,Yes,No,1,4,88.43,96.1,1,26.0,0,2.2,1
Standard,Monthly,No,No,1,8,132.3,104.9,1,22.9,0,0.4,0
Standard,Annual,Yes,No,1,7,144.12,106.1,0,8.9,0,5.36,1
Pro,Monthly,Yes,No,4,39,150.28,103.8,1,13.7,0,3.88,0
Standard,Monthly,Yes,No,1,29,112.45,162.0,0,9.0,0,4.09,1
Basic,Monthly,Yes,No,1,16,93.25,155.3,1,12.2,0,1.79,0
Basic,Monthly,Yes,No,2,47,110.09,94.6,0,27.3,0,0.92,0
Basic,Annual,Yes,Yes,0,26,150.48,98.3,1,10.2,0,0.13,0
Basic,Monthly,Yes,No,2,13,122.78,133.5,1,19.0,0,2.44,0
Standard,Annual,No,No,2,13,171.51,95.9,1,10.3,0,2.09,0
Standard,Annual,Yes,No,1,31,159.47,50.0,0,7.3,0,1.82,0
Standard,Monthly,Yes,No,3,28,109.97,163.0,1,20.0,0,1.13,0
Basic,Monthly,Yes,No,0,17,122.77,99.7,1,6.2,1,1.49,0
Standard,Monthly,No,No,1,17,184.71,135.5,1,7.4,0,2.89,1
Basic,Monthly,No,No,0,27,122.82,92.9,2,5.4,0,1.21,1
Basic,Monthly,No,No,1,51,14.27,168.6,0,4.9,0,0.1,1
Standard,Monthly,Yes,No,2,5,127.45,107.3,0,18.2,1,2.77,1
Basic,Monthly,Yes,No,2,84,122.15,126.6,0,26.1,0,1.51,0
Basic,Monthly,Yes,No,0,14,108.77,117.8,1,28.3,0,0.46,0
Standard,Monthly,No,No,1,29,129.12,86.8,1,7.0,0,1.48,0
Standard,Monthly,Yes,No,1,39,165.31,148.9,2,13.1,0,0.23,0
Basic,Annual,Yes,No,1,13,175.55,175.1,1,13.6,1,1.92,0
Basic,Annual,Yes,No,0,25,164.89,144.3,1,6.9,0,1.47,0
Basic,Monthly,Yes,No,2,31,171.32,92.6,0,5.7,0,1.14,0
Basic,Monthly,Yes,Yes,2,14,131.55,114.2,0,26.3,0,4.59,1
Standard,Monthly,No,No,1,29,95.58,120.8,2,39.2,0,3.7,1
Standard,Monthly,No,No,2,33,187.1,201.4,0,17.5,0,1.21,0
Basic,Monthly,No,Yes,2,37,130.72,89.1,0,35.2,0,1.76,0
Standard,Monthly,Yes,No,1,12,132.99,140.8,1,44.5,0,0.9,0
Basic,Monthly,Yes,No,0,30,185.91,106.3,0,21.4,1,0.06,0
Standard,Monthly,No,Yes,0,7,201.82,123.3,0,10.8,0,0.55,0
Standard,Monthly,Yes,No,3,21,95.39,128.5,0,14.2,1,0.46,0
Standard,Monthly,No,No,2,19,99.73,126.8,0,4.4,0,1.84,1
Standard,Monthly,No,Yes,1,41,114.78,146.1,0,32.0,0,1.47,0
Standard,Monthly,No,No,0,20,29.62,160.7,1,12.2,0,3.31,1
Standard,Annual,Yes,No,2,20,142.52,157.3,1,35.3,0,0.53,0
Basic,Monthly,Yes,No,1,26,109.57,110.0,3,38.9,0,2.29,1
Pro,Annual,No,No,0,15,23.81,139.3,0,33.8,0,1.13,0
Basic,Monthly,No,Yes,0,12,162.92,124.5,1,26.9,1,1.46,0
Standard,Annual,No,No,0,22,94.27,144.5,0,13.3,1,1.01,1
Basic,Annual,No,No,1,17,116.15,165.3,1,14.7,0,0.14,1
Standard,Monthly,Yes,Yes,0,12,113.03,64.2,0,12.0,0,2.4,0
Basic,Monthly,Yes,Yes,1,10,186.47,101.2,0,11.4,0,0.98,0
Basic,Monthly,Yes,No,0,46,98.59,137.1,0,16.1,0,1.48,0
Pro,Monthly,No,No,0,26,85.41,140.8,0,14.3,0,1.84,0
Standard,Annual,Yes,No,3,16,115.04,142.8,1,20.1,1,0.66,0
Standard,Annual,Yes,No,0,10,135.41,173.6,2,28.8,0,0.9,0
Basic,Monthly,Yes,Yes,1,11,113.49,146.2,0,3.8,0,1.63,1
Standard,Monthly,Yes,Yes,0,14,46.36,157.7,2,10.1,0,0.18,1
Basic,Monthly,Yes,No,0,13,121.99,167.5,2,13.9,0,2.67,1
Standard,Monthly,No,No,4,7,148.01,176.8,1,7.9,1,1.52,1
Basic,Monthly,Yes,No,0,22,124.58,152.9,0,22.9,0,0.5,0
Pro,Monthly,Yes,Yes,3,29,147.66,141.7,0,15.8,0,3.69,0
Pro,Annual,No,No,0,37,129.42,108.8,1,35.9,0,0.67,0
Pro,Monthly,No,Yes,1,24,70.72,164.3,0,19.5,1,0.44,0
Basic,Annual,Yes,Yes,2,22,127.29,89.1,0,3.5,1,1.24,0
Basic,Monthly,Yes,Yes,0,10,160.57,181.2,1,24.0,1,0.59,1
Pro,Monthly,Yes,Yes,1,9,222.64,98.5,2,12.1,0,0.69,0
Standard,Annual,Yes,No,2,33,108.31,128.6,1,27.5,0,0.7,0
Basic,Monthly,Yes,No,3,23,54.38,72.7,1,19.2,0,1.41,0
Basic,Monthly,No,Yes,2,17,117.95,122.1,1,5.8,0,1.27,1
Basic,Monthly,Yes,No,1,25,142.85,62.8,1,12.5,1,0.2,0
Standard,Annual,No,No,1,11,236.2,56.4,0,9.2,1,2.16,0
Pro,Annual,Yes,No,0,34,122.34,228.0,0,24.1,0,0.61,0
Basic,Annual,No,No,2,44,66.02,129.9,1,7.4,0,2.54,0
Standard,Annual,Yes,No,1,14,133.89,124.9,2,12.6,0,2.89,0
Basic,Annual,Yes,No,1,8,118.56,167.2,0,20.5,0,0.29,0
Basic,Monthly,Yes,No,2,25,189.89,161.1,0,14.1,0,2.91,0
Basic,Monthly,Yes,No,0,22,63.4,151.6,0,22.3,0,0.54,0
Standard,Monthly,No,No,0,6,115.49,105.1,1,12.0,0,4.96,1
Basic,Annual,No,No,2,20,131.04,137.8,0,10.5,0,1.37,0
Standard,Monthly,No,No,0,23,146.98,98.2,1,6.6,0,1.38,0
Pro,Annual,Yes,No,0,8,201.67,139.5,1,20.4,0,0.85,0
Standard,Monthly,Yes,No,1,14,104.28,121.5,1,16.2,1,0.59,0
Standard,Monthly,Yes,No,2,17,137.12,152.1,2,9.7,0,1.0,0
Standard,Monthly,Yes,No,0,22,133.19,114.2,2,17.1,0,0.48,0
Standard,Monthly,Yes,No,3,8,141.06,97.0,1,43.0,0,1.45,0
Basic,Monthly,Yes,No,0,13,155.41,149.4,1,22.9,0,1.46,0
Pro,Annual,Yes,No,1,6,153.45,145.7,1,20.0,0,0.15,0
Pro,Monthly,Yes,No,0,9,181.9,96.3,0,7.6,0,1.38,0
Basic,Annual,No,No,0,26,71.31,141.5,0,6.6,1,2.38,1
Pro,Monthly,Yes,Yes,1,24,52.89,97.6,0,11.3,0,2.03,0
Basic,Annual,Yes,No,3,22,76.06,66.2,0,16.7,0,0.8,0
Basic,Annual,No,No,1,9,177.07,160.1,2,5.3,0,2.06,0
Pro,Annual,Yes,No,1,19,57.97,95.2,0,23.2,0,0.6,0
Standard,Monthly,No,No,0,32,50.71,157.8,0,4.8,2,0.31,1
Pro,Monthly,No,Yes,1,44,83.67,166.3,1,24.7,1,2.22,1
Basic,Monthly,Yes,No,1,27,199.9,101.1,0,21.3,2,0.34,0
Pro,Monthly,Yes,No,0,7,266.66,209.8,0,15.7,0,2.04,0
Pro,Monthly,No,No,2,38,127.68,132.1,0,7.7,1,0.22,0
Standard,Annual,No,Yes,1,12,112.76,150.2,0,5.9,0,2.16,0
Standard,Monthly,No,No,3,19,90.81,131.8,1,3.0,1,3.33,1
Standard,Annual,Yes,Yes,0,12,157.77,198.8,0,13.6,0,0.81,0
Standard,Annual,Yes,No,2,37,55.85,195.2,0,16.3,0,1.32,0
Standard,Monthly,Yes,No,1,16,167.35,147.1,2,20.7,1,0.54,0
Standard,Monthly,Yes,Yes,1,10,85.67,176.6,0,27.0,0,2.62,0
Standard,Monthly,Yes,No,2,33,35.22,106.4,1,13.6,1,0.57,0
Standard,Monthly,No,No,0,7,50.29,131.2,1,9.0,0,0.72,1
Basic,Annual,Yes,No,0,5,130.04,137.7,0,16.4,1,2.15,0
Basic,Annual,Yes,No,0,9,105.96,143.6,0,4.9,0,0.87,1
Basic,Monthly,Yes,No,0,38,121.29,160.8,1,7.1,1,0.1,0
Basic,Monthly,No,No,0,16,126.5,134.9,1,10.5,0,1.35,1
Standard,Annual,No,No,0,19,71.85,85.8,2,31.6,0,2.47,0
Basic,Annual,No,Yes,3,8,163.4,50.0,2,24.9,0,0.67,0
Basic,Monthly,Yes,No,1,21,158.58,218.0,0,21.3,1,0.68,0
Standard,Monthly,Yes,Yes,1,22,140.61,115.7,1,20.1,0,2.23,0
Standard,Annual,Yes,Yes,0,16,138.12,118.9,0,20.6,0,2.48,0
Standard,Monthly,No,No,3,57,44.33,166.0,0,21.6,0,0.16,0
Basic,Monthly,No,No,2,14,127.41,117.1,0,18.6,1,1.49,0
Basic,Monthly,No,No,0,39,129.86,184.5,0,29.9,0,0.35,0
Standard,Monthly,Yes,No,1,10,1.0,99.6,2,8.4,0,2.39,1
Basic,Monthly,Yes,Yes,0,22,183.54,72.0,2,16.5,1,2.21,0
Standard,Monthly,No,Yes,2,17,164.51,101.6,1,9.2,0,0.59,0
Basic,Monthly,Yes,No,2,13,185.19,155.7,1,9.0,1,1.49,1
Basic,Annual,Yes,No,1,14,113.72,50.0,0,1.9,0,0.16,0
Standard,Monthly,Yes,No,0,51,120.33,111.5,0,18.8,0,0.89,0
Basic,Monthly,Yes,No,2,15,157.81,150.8,1,14.7,0,1.08,0
Pro,Monthly,No,No,0,35,100.26,152.3,0,6.5,0,2.67,1
Basic,Monthly,Yes,No,1,29,61.51,51.5,0,28.7,0,0.25,0
Basic,Monthly,Yes,Yes,2,33,98.98,131.6,0,9.7,1,0.66,0
Pro,Monthly,Yes,No,1,7,203.15,169.2,0,14.0,0,3.37,0
Basic,Monthly,No,No,0,11,142.34,152.9,1,6.0,0,2.94,1
Standard,Monthly,No,No,1,16,170.77,146.4,0,5.5,0,1.62,0
Basic,Monthly,Yes,No,0,18,126.14,148.2,0,43.5,0,0.94,0
Standard,Monthly,No,No,2,40,188.09,202.1,0,33.9,0,1.58,0
Standard,Monthly,No,No,0,17,124.32,90.3,1,37.0,0,0.63,0
Pro,Annual,Yes,No,0,3,224.68,114.4,0,9.7,0,0.27,0
Basic,Annual,Yes,Yes,0,12,140.8,133.7,4,20.4,1,0.45,1
Basic,Annual,Yes,Yes,0,15,231.52,146.6,0,12.5,1,1.49,0
Basic,Monthly,Yes,No,0,71,158.48,94.3,0,8.7,0,1.08,0
Standard,Monthly,Yes,No,0,22,175.48,122.8,1,29.4,0,0.97,0
Basic,Monthly,No,No,1,14,117.63,121.5,0,29.0,0,1.21,0
Standard,Annual,No,No,0,26,101.99,146.9,0,15.0,0,0.41,0
Standard,Monthly,No,Yes,1,7,131.53,121.0,0,16.8,0,3.01,1
Basic,Annual,Yes,No,0,9,257.8,140.9,1,14.4,0,0.78,0
Standard,Annual,No,No,1,21,136.77,113.1,0,19.0,0,0.53,0
Basic,Monthly,Yes,Yes,1,15,113.83,147.0,0,14.7,1,0.2,1
Basic,Monthly,No,No,3,10,255.84,78.4,0,3.0,0,3.37,0
Pro,Annual,Yes,No,1,14,94.51,161.4,1,4.4,2,0.73,0
Standard,Monthly,Yes,No,2,41,194.85,62.3,1,28.2,1,1.63,0
Standard,Monthly,Yes,No,0,44,164.95,145.2,1,18.5,1,1.62,0
Basic,Monthly,No,Yes,0,8,185.84,135.2,0,11.5,1,1.28,1
Standard,Monthly,No,No,1,18,110.43,155.7,0,16.5,0,1.53,1
Basic,Monthly,Yes,No,2,27,124.9,142.5,1,26.4,0,1.22,0
Basic,Annual,Yes,No,0,17,195.32,56.3,0,10.3,0,2.86,0
Standard,Annual,No,No,2,13,152.12,50.0,2,16.9,0,0.65,0
Basic,Monthly,Yes,No,0,11,60.21,204.9,0,11.5,2,3.22,1
Standard,Monthly,Yes,No,0,21,85.28,127.6,3,7.6,1,1.07,1
Basic,Monthly,No,Yes,1,21,100.33,102.5,2,7.8,0,0.51,1
Pro,Monthly,Yes,No,1,17,64.97,144.4,1,26.7,0,1.38,1
Pro,Annual,No,No,0,4,129.47,187.8,0,4.6,0,1.68,0
Basic,Monthly,Yes,No,1,7,20.93,162.6,0,29.4,1,0.63,1
Standard,Monthly,No,Yes,3,26,171.48,145.6,0,11.2,1,1.96,0
Basic,Annual,Yes,Yes,1,30,124.2,182.8,3,6.4,0,1.18,0
Pro,Monthly,No,No,1,4,146.85,114.9,2,23.5,0,0.99,0
Standard,Annual,No,Yes,0,8,172.64,146.4,0,13.8,0,1.9,0
Basic,Monthly,Yes,No,4,12,180.89,97.1,2,21.5,0,0.39,0
Standard,Monthly,Yes,No,1,19,155.39,50.0,1,10.8,0,1.33,0
Basic,Monthly,Yes,Yes,3,20,145.03,79.5,2,12.7,0,1.08,0
Basic,Monthly,No,No,2,19,132.08,144.6,0,12.1,0,2.74,1
Standard,Monthly,Yes,No,0,20,150.67,184.5,1,28.1,0,1.05,0
Pro,Annual,Yes,No,1,14,127.63,109.2,1,28.8,0,1.96,0
Basic,Monthly,No,No,0,26,116.53,177.8,0,2.2,0,0.47,1
Basic,Monthly,No,No,0,28,67.84,154.8,0,5.2,0,2.49,1
Standard,Annual,No,No,0,21,178.57,170.4,0,8.6,0,0.63,0
Standard,Annual,No,No,3,10,108.75,205.3,0,16.7,0,0.65,1
Standard,Annual,Yes,No,0,25,125.02,198.1,1,27.5,0,1.04,0
Standard,Annual,Yes,No,1,21,172.03,111.6,0,10.9,0,0.24,0
Pro,Monthly,Yes,Yes,1,4,156.99,148.8,0,24.8,0,2.94,0
Basic,Monthly,No,No,0,15,79.62,169.2,1,15.0,0,1.85,1
Basic,Monthly,No,No,1,25,101.78,59.5,1,26.1,0,0.52,0
Standard,Monthly,No,No,0,11,112.46,128.2,1,24.8,0,0.8,0
Basic,Monthly,Yes,No,1,27,172.05,112.8,1,5.2,0,1.12,0
Basic,Annual,No,No,0,7,69.26,179.8,1,12.9,0,1.0,1
Basic,Monthly,Yes,No,0,43,146.93,188.8,1,15.8,0,0.49,0
Basic,Monthly,No,No,0,14,175.09,139.0,1,12.1,0,0.47,0
Standard,Annual,Yes,No,0,30,42.73,188.4,0,11.2,1,2.54,1
Standard,Monthly,No,Yes,4,11,136.67,109.4,0,8.2,0,1.75,0
Basic,Annual,Yes,No,1,34,165.75,111.5,1,10.3,0,0.62,0
Pro,Monthly,Yes,No,0,35,207.62,143.5,0,17.2,0,1.38,0
Standard,Monthly,Yes,No,2,19,124.85,96.2,2,21.5,1,1.02,0
Standard,Monthly,Yes,No,0,22,125.45,106.3,1,8.5,0,0.42,0
Standard,Monthly,No,Yes,0,40,92.6,132.7,0,30.9,0,0.14,0
Basic,Monthly,Yes,No,2,12,100.83,125.4,0,15.6,0,0.68,0
Basic,Annual,Yes,No,0,58,236.07,161.8,0,15.5,0,0.7,0
Standard,Annual,Yes,No,1,12,206.7,135.0,2,14.9,0,4.06,0
Standard,Monthly,No,Yes,1,6,123.94,108.1,0,21.1,0,2.59,1
Pro,Monthly,Yes,No,0,17,15.25,122.1,2,21.8,1,0.68,1
Basic,Monthly,No,No,0,30,113.11,184.0,1,8.5,1,2.55,1
Pro,Monthly,Yes,No,1,12,135.69,186.1,0,23.4,1,0.91,0
Standard,Monthly,No,No,0,29,96.84,89.2,0,16.9,0,0.53,0
Standard,Annual,Yes,No,1,4,111.97,146.8,0,17.4,0,1.24,0
Standard,Monthly,Yes,No,4,36,84.78,121.7,1,9.2,0,1.04,0
Basic,Monthly,Yes,No,0,16,103.68,99.8,0,12.3,0,2.13,1
Standard,Monthly,Yes,No,1,21,157.1,188.6,0,27.2,2,1.7,1
Basic,Monthly,Yes,No,3,29,197.67,124.3,0,25.9,0,2.47,0
Standard,Annual,No,No,1,7,103.21,126.0,1,6.3,0,0.84,0
Standard,Monthly,Yes,No,1,19,131.51,191.6,2,11.4,0,0.29,1
Pro,Monthly,Yes,No,0,19,55.97,120.7,0,21.0,0,0.95,0
Basic,Monthly,Yes,No,3,28,93.55,144.2,2,3.1,0,0.77,1
Standard,Monthly,Yes,No,0,8,136.89,145.3,1,25.1,0,0.05,0
Standard,Monthly,Yes,No,2,18,135.58,125.9,2,19.1,0,2.23,0
Standard,Annual,Yes,No,0,21,219.16,112.5,0,24.6,0,0.3,0
Basic,Monthly,No,No,1,10,141.75,139.8,0,31.1,0,0.51,0
Standard,Monthly,Yes,No,1,19,151.18,117.6,1,2.2,0,0.15,0
Basic,Monthly,Yes,No,0,11,125.19,90.7,1,13.7,0,1.46,0
Standard,Annual,Yes,No,0,11,232.64,100.2,1,9.3,0,2.62,0
Basic,Monthly,No,No,1,5,83.02,129.2,0,9.6,0,2.2,1
Standard,Monthly,No,Yes,1,3,236.0,152.3,1,10.5,0,1.96,1
Standard,Monthly,Yes,No,2,21,164.77,179.0,1,28.9,0,3.36,0
Basic,Monthly,Yes,No,1,13,35.95,198.0,0,26.2,0,1.7,1
Basic,Annual,Yes,No,1,29,99.12,118.7,0,6.8,1,0.66,0
Standard,Annual,No,No,0,17,173.49,159.3,1,15.0,0,0.11,0
Standard,Monthly,Yes,No,1,20,103.06,139.7,2,4.9,0,0.71,1
Basic,Annual,Yes,No,0,20,117.61,132.1,0,10.6,0,0.93,0
Standard,Annual,No,No,1,30,146.19,128.1,4,19.0,0,1.31,0
Basic,Annual,Yes,No,1,18,89.69,150.2,0,13.4,1,0.74,0
Basic,Monthly,Yes,Yes,1,5,123.01,137.3,1,10.3,0,1.46,1
Basic,Monthly,Yes,Yes,1,8,98.46,140.7,0,22.8,0,1.3,1
Basic,Monthly,Yes,No,1,33,154.22,228.1,1,16.4,0,1.54,0
Standard,Monthly,Yes,Yes,3,36,247.85,127.3,1,22.2,1,0.56,0
Pro,Monthly,No,No,1,43,90.26,121.3,1,32.4,0,0.65,0
Standard,Annual,Yes,No,0,11,116.31,90.0,1,12.9,0,0.96,0
Standard,Monthly,Yes,Yes,1,4,221.24,139.2,1,8.5,1,2.04,0
Standard,Annual,Yes,No,1,16,106.96,151.3,0,27.1,0,0.43,0
Standard,Annual,No,Yes,2,62,167.22,152.3,0,27.3,0,1.24,0
Pro,Monthly,Yes,Yes,0,57,102.94,155.9,1,5.8,0,3.04,0
Basic,Monthly,No,Yes,2,14,106.21,100.3,1,3.3,0,1.0,1
Basic,Monthly,Yes,No,0,17,100.31,103.7,2,7.8,0,0.26,0
Basic,Monthly,Yes,No,2,30,131.02,126.5,0,12.4,1,1.39,0
Basic,Monthly,No,No,0,34,138.02,130.1,1,8.9,0,0.25,0
Basic,Monthly,No,No,1,14,53.7,186.1,0,9.5,0,1.67,1
Pro,Monthly,No,No,1,13,210.79,170.3,1,19.7,1,3.22,0
Basic,Monthly,No,No,0,26,115.65,135.4,0,34.8,0,0.51,0
Basic,Monthly,No,No,1,44,185.12,140.1,1,43.2,0,0.19,0
Pro,Monthly,No,Yes,0,11,151.77,107.4,0,3.9,0,1.6,0
Standard,Monthly,No,No,0,13,158.12,149.1,1,28.6,1,0.43,0
Standard,Monthly,Yes,No,1,5,256.85,109.7,2,14.5,1,1.98,0
Standard,Monthly,Yes,No,3,22,162.65,111.6,1,30.9,0,0.44,0
Basic,Monthly,Yes,No,1,5,180.13,141.3,0,30.8,0,0.07,0
Standard,Monthly,No,No,3,43,123.14,108.7,1,24.3,0,1.39,0
Standard,Monthly,No,Yes,3,7,76.92,173.7,0,18.5,0,0.51,1
Standard,Monthly,Yes,No,1,14,78.75,155.3,0,30.5,0,1.25,1
Standard,Monthly,No,Yes,0,31,121.42,143.3,0,8.0,1,0.3,0
Standard,Annual,Yes,No,0,9,131.12,170.5,0,23.5,0,0.36,0
Standard,Annual,No,Yes,2,25,1.0,107.7,0,5.7,0,1.78,1
Standard,Monthly,Yes,Yes,0,7,238.01,113.9,1,2.7,1,1.51,0
Pro,Monthly,Yes,No,0,6,107.56,173.9,1,15.5,0,0.18,0
Standard,Monthly,Yes,No,2,9,100.57,145.4,0,16.1,1,2.21,1
Standard,Annual,Yes,No,0,9,66.4,146.9,0,6.6,0,2.17,1
Pro,Monthly,No,No,1,23,101.17,113.1,0,6.7,0,0.64,0
Basic,Monthly,Yes,No,3,4,125.92,143.9,0,7.9,0,0.88,1
Basic,Annual,Yes,No,2,12,172.05,159.6,1,2.4,0,3.38,1
Basic,Annual,Yes,No,1,10,217.44,76.3,1,20.6,2,0.89,0
Basic,Monthly,No,No,0,21,95.36,164.4,0,14.2,0,0.83,1
Basic,Monthly,Yes,No,3,14,81.43,149.2,1,12.4,0,2.86,1
Basic,Annual,Yes,Yes,1,20,78.65,183.7,1,24.5,0,5.69,1
Standard,Annual,No,No,0,22,127.59,71.9,1,24.0,1,0.42,0
Basic,Monthly,Yes,No,0,19,166.5,160.4,0,2.2,0,0.69,0
Basic,Monthly,Yes,Yes,1,22,127.17,125.2,0,23.1,1,0.2,0
Standard,Monthly,Yes,Yes,0,15,33.41,142.3,1,4.2,0,2.69,0
Basic,Monthly,No,Yes,2,39,191.68,137.9,1,19.2,1,2.24,0
Basic,Monthly,Yes,No,0,29,142.12,157.9,0,24.6,0,2.57,1
